Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
05.03.2009 03:40:00,960.36,-0.53,275.81,-1.11,95.8,5.88,5.63,0.25,3.65,5.86,1224.39,0.19,0.63,141.6
05.03.2009 03:50:00,960.32,-0.82,275.52,-1.4,95.8,5.75,5.51,0.24,3.58,5.74,1225.69,0.04,0.25,156.8
05.03.2009 04:00:00,960.26,-0.99,275.34,-1.59,95.7,5.68,5.44,0.24,3.53,5.66,1226.45,0.33,0.75,167.8
05.03.2009 04:10:00,960.2,-0.93,275.41,-1.46,96.2,5.7,5.49,0.22,3.56,5.72,1226.08,0.6,1.13,222.7
05.03.2009 04:20:00,960.27,-0.83,275.5,-1.33,96.4,5.75,5.54,0.21,3.6,5.77,1225.69,0.24,0.63,128.3
05.03.2009 04:30:00,960.38,-1.13,275.2,-1.69,95.9,5.62,5.39,0.23,3.5,5.62,1227.23,0.05,0.38,125.3
05.03.2009 04:40:00,960.29,-1.33,275,-1.86,96.1,5.54,5.33,0.22,3.46,5.55,1228.06,1.03,1.88,32.2
05.03.2009 04:50:00,960.29,-1.36,274.97,-1.85,96.4,5.53,5.33,0.2,3.46,5.55,1228.2,1.15,1.75,18.22
05.03.2009 05:00:00,960.17,-1.25,275.09,-1.71,96.7,5.57,5.39,0.18,3.5,5.61,1227.53,0.31,0.88,76.7
05.03.2009 05:10:00,960.17,-1.42,274.92,-1.88,96.6,5.51,5.32,0.19,3.45,5.54,1228.3,0.88,1.38,228.5
05.03.2009 05:20:00,960.16,-1.39,274.95,-1.8,97,5.52,5.35,0.17,3.47,5.57,1228.14,0.42,0.75,173.5
05.03.2009 05:30:00,960.16,-1.42,274.92,-1.86,96.8,5.5,5.33,0.18,3.46,5.55,1228.31,0.83,1.5,52.05
05.03.2009 05:40:00,960.1,-1.57,274.77,-2.01,96.8,5.44,5.27,0.17,3.42,5.49,1228.93,1.04,1.63,4.16
05.03.2009 05:50:00,960.01,-1.7,274.64,-2.14,96.8,5.39,5.22,0.17,3.39,5.43,1229.45,0.2,0.63,173.5
05.03.2009 06:00:00,960.01,-1.81,274.53,-2.24,96.9,5.35,5.18,0.17,3.36,5.4,1229.97,0.42,1,262.2
05.03.2009 06:10:00,959.91,-1.73,274.63,-2.12,97.1,5.38,5.22,0.16,3.39,5.44,1229.43,0.74,1.38,4.1
05.03.2009 06:20:00,959.84,-1.7,274.66,-2.1,97.1,5.39,5.23,0.16,3.4,5.45,1229.22,0.72,1.5,350.1
05.03.2009 06:30:00,959.72,-1.6,274.78,-1.96,97.3,5.43,5.29,0.15,3.43,5.51,1228.56,0.74,1.25,245
05.03.2009 06:40:00,959.69,-1.41,274.97,-1.76,97.4,5.51,5.37,0.14,3.49,5.59,1227.62,0.51,1.25,128.8
05.03.2009 06:50:00,959.58,-1.48,274.9,-1.88,97.1,5.48,5.32,0.16,3.46,5.54,1227.84,0.8,1.13,15.65
05.03.2009 07:00:00,959.48,-1.61,274.78,-2,97.2,5.43,5.27,0.15,3.43,5.5,1228.33,1.35,1.88,12.83
05.03.2009 07:10:00,959.53,-1.67,274.72,-2.04,97.3,5.4,5.26,0.15,3.42,5.48,1228.66,0.96,1.63,348.2
05.03.2009 07:20:00,959.48,-1.71,274.69,-2.06,97.4,5.39,5.25,0.14,3.41,5.47,1228.76,1.16,1.75,344.3
05.03.2009 07:30:00,959.42,-1.7,274.7,-2.04,97.5,5.39,5.26,0.13,3.41,5.48,1228.65,0.56,1.63,331.7
05.03.2009 07:40:00,959.41,-1.64,274.76,-1.98,97.5,5.42,5.28,0.14,3.43,5.5,1228.36,0.79,1.75,358.5
05.03.2009 07:50:00,959.57,-1.61,274.78,-1.95,97.5,5.43,5.29,0.14,3.44,5.52,1228.41,0.28,0.63,1.74
05.03.2009 08:00:00,959.68,-1.54,274.84,-1.88,97.5,5.46,5.32,0.14,3.46,5.54,1228.22,1.32,2,31.64
05.03.2009 08:10:00,959.73,-1.58,274.79,-1.91,97.6,5.44,5.31,0.13,3.45,5.53,1228.51,0.81,1.63,47.63
05.03.2009 08:20:00,959.77,-1.53,274.84,-1.86,97.6,5.46,5.33,0.13,3.46,5.55,1228.29,0.51,1.25,51.25
05.03.2009 08:30:00,959.71,-1.45,274.92,-1.76,97.7,5.49,5.36,0.13,3.48,5.59,1227.85,1.03,1.75,35.42
05.03.2009 08:40:00,959.67,-1.45,274.92,-1.77,97.7,5.49,5.36,0.13,3.48,5.59,1227.81,0.89,1.63,29.94
05.03.2009 08:50:00,959.61,-1.38,275,-1.71,97.6,5.52,5.39,0.13,3.5,5.61,1227.39,1.37,2.25,37.56
05.03.2009 09:00:00,959.29,-1.32,275.09,-1.62,97.8,5.54,5.42,0.12,3.52,5.65,1226.7,0.69,1.13,17.84
05.03.2009 09:10:00,959.19,-1.06,275.36,-1.38,97.7,5.65,5.52,0.13,3.59,5.76,1225.36,0.78,1.25,27.87
05.03.2009 09:20:00,959.22,-0.85,275.58,-1.18,97.6,5.74,5.6,0.14,3.64,5.84,1224.38,1.14,1.88,26.78
05.03.2009 09:30:00,959.19,-0.67,275.76,-1,97.6,5.82,5.68,0.14,3.69,5.92,1223.51,1.04,1.63,35.02
05.03.2009 09:40:00,959.28,-0.48,275.94,-0.82,97.5,5.9,5.75,0.15,3.74,6,1222.73,1.19,1.88,41.44
05.03.2009 09:50:00,959.23,-0.25,276.18,-0.56,97.7,6,5.86,0.14,3.81,6.11,1221.58,0.9,1.75,19.65
05.03.2009 10:00:00,959.18,0.02,276.46,-0.32,97.5,6.12,5.97,0.15,3.88,6.22,1220.26,1.14,2,31.4
05.03.2009 10:10:00,959.26,0.18,276.62,-0.18,97.4,6.19,6.03,0.16,3.92,6.29,1219.62,1,2,28.73
05.03.2009 10:20:00,959.26,0.29,276.72,-0.07,97.4,6.24,6.08,0.16,3.95,6.33,1219.12,0.85,1.75,47.13
05.03.2009 10:30:00,959.37,0.29,276.71,-0.07,97.4,6.24,6.08,0.16,3.95,6.33,1219.26,1.39,2,41.73
05.03.2009 10:40:00,959.57,0.3,276.71,-0.03,97.6,6.24,6.09,0.15,3.96,6.35,1219.46,0.92,1.63,65.7
05.03.2009 10:50:00,959.69,0.47,276.87,0.11,97.4,6.32,6.16,0.16,4,6.41,1218.84,1.23,2.25,59.33
05.03.2009 11:00:00,959.55,0.8,277.21,0.48,97.7,6.47,6.32,0.15,4.11,6.59,1217.1,1.94,2.75,35.8
05.03.2009 11:10:00,959.46,1.37,277.8,1.05,97.7,6.75,6.59,0.16,4.28,6.87,1214.32,2.63,3.38,33.01
05.03.2009 11:20:00,959.42,1.5,277.93,1.13,97.4,6.81,6.63,0.18,4.31,6.91,1213.71,2.98,4,33.27
05.03.2009 11:30:00,959.21,1.61,278.06,1.23,97.3,6.86,6.68,0.19,4.34,6.96,1212.91,3.45,4.5,28.41
05.03.2009 11:40:00,959.14,1.75,278.21,1.41,97.6,6.93,6.77,0.17,4.4,7.06,1212.15,2.93,4.13,15.82
05.03.2009 11:50:00,959.16,2.04,278.5,1.67,97.4,7.08,6.89,0.18,4.48,7.19,1210.86,1.81,3.13,0.32
05.03.2009 12:00:00,959.15,2.18,278.65,1.74,96.9,7.15,6.93,0.22,4.51,7.22,1210.19,2.47,3.88,4.79
05.03.2009 12:10:00,959.12,2.33,278.8,1.9,97,7.23,7.01,0.22,4.56,7.31,1209.48,1.61,2.75,1.12
05.03.2009 12:20:00,959.16,2.57,279.04,2.1,96.7,7.35,7.11,0.24,4.62,7.41,1208.43,1.62,3.38,356.5
05.03.2009 12:30:00,959.16,2.78,279.25,2.27,96.4,7.46,7.2,0.27,4.68,7.5,1207.45,1.44,2.13,324.9
05.03.2009 12:40:00,959.17,2.9,279.37,2.37,96.3,7.53,7.25,0.28,4.71,7.56,1206.92,1.32,3.38,352.8
05.03.2009 12:50:00,959.14,3.06,279.54,2.46,95.8,7.61,7.29,0.32,4.74,7.61,1206.15,1.86,3,356.4
05.03.2009 13:00:00,959.3,3.14,279.61,2.53,95.7,7.66,7.33,0.33,4.77,7.64,1205.98,2.1,3.13,23.71
05.03.2009 13:10:00,959.41,3.12,279.57,2.49,95.6,7.64,7.31,0.34,4.75,7.62,1206.24,1.69,2.75,57.68
05.03.2009 13:20:00,959.29,3.18,279.65,2.54,95.5,7.68,7.33,0.35,4.77,7.65,1205.79,2.02,3.25,37.78
05.03.2009 13:30:00,959.39,3.39,279.85,2.72,95.4,7.79,7.43,0.36,4.83,7.75,1204.98,0.87,1.88,42.43
05.03.2009 13:40:00,959.14,3.73,280.21,2.97,94.8,7.98,7.57,0.42,4.92,7.89,1203.13,1.7,3.13,10.65
05.03.2009 13:50:00,958.94,3.73,280.23,2.9,94.3,7.98,7.53,0.45,4.9,7.85,1202.89,1.89,2.88,13.92
05.03.2009 14:00:00,958.99,3.88,280.38,3.01,94,8.07,7.58,0.48,4.93,7.91,1202.26,3.02,4.5,23.38
05.03.2009 14:10:00,959.28,3.87,280.34,2.95,93.7,8.06,7.56,0.51,4.91,7.88,1202.68,2.04,3.5,48.5
05.03.2009 14:20:00,959.17,4.03,280.51,3.03,93.2,8.15,7.6,0.55,4.94,7.92,1201.84,2.06,2.75,15.76
05.03.2009 14:30:00,958.91,4.31,280.82,3.2,92.5,8.31,7.69,0.62,5,8.02,1200.27,1.85,3,10.21
05.03.2009 14:40:00,958.8,4.57,281.09,3.31,91.5,8.47,7.75,0.72,5.04,8.08,1198.96,2.24,3.88,15.39
05.03.2009 14:50:00,958.82,4.75,281.27,3.35,90.6,8.58,7.77,0.81,5.06,8.1,1198.2,2.99,4,12.86
05.03.2009 15:00:00,958.67,4.81,281.34,3.38,90.4,8.61,7.79,0.83,5.07,8.12,1197.75,3.02,4.5,7.44
05.03.2009 15:10:00,958.72,4.89,281.43,3.54,90.9,8.66,7.88,0.79,5.13,8.22,1197.4,2.6,4.38,1.3
05.03.2009 15:20:00,958.8,4.94,281.47,3.66,91.4,8.69,7.94,0.75,5.17,8.29,1197.28,2.08,3.38,3.11
05.03.2009 15:30:00,958.96,4.97,281.49,3.71,91.5,8.71,7.97,0.74,5.19,8.31,1197.32,2.02,3.5,3.99
05.03.2009 15:40:00,958.89,4.94,281.46,3.74,91.9,8.69,7.99,0.7,5.2,8.33,1197.35,1.78,3.25,4.4
05.03.2009 15:50:00,958.85,5.02,281.54,3.86,92.2,8.74,8.06,0.68,5.24,8.4,1196.95,1.39,2.25,356.7
05.03.2009 16:00:00,958.85,5.1,281.63,3.88,91.8,8.79,8.07,0.72,5.25,8.42,1196.58,1.94,3.13,21.44
05.03.2009 16:10:00,958.79,5.1,281.63,3.85,91.6,8.79,8.05,0.74,5.24,8.4,1196.52,2.04,3.5,6.05
05.03.2009 16:20:00,958.78,5.04,281.56,3.83,91.9,8.75,8.04,0.71,5.23,8.39,1196.79,1.78,3.38,346.9
05.03.2009 16:30:00,958.81,5.1,281.63,3.93,92.1,8.79,8.1,0.69,5.27,8.44,1196.52,1.84,3.5,6.92
05.03.2009 16:40:00,958.87,5.04,281.57,3.92,92.4,8.76,8.09,0.67,5.26,8.44,1196.85,1.8,3.38,3.09
05.03.2009 16:50:00,958.91,4.96,281.47,3.91,92.9,8.7,8.08,0.62,5.26,8.43,1197.28,1.88,3.25,1.29
05.03.2009 17:00:00,958.91,4.91,281.43,3.94,93.4,8.68,8.1,0.57,5.27,8.45,1197.45,1.38,2.38,1.68
05.03.2009 17:10:00,958.8,5.01,281.54,4.07,93.6,8.73,8.18,0.56,5.32,8.53,1196.87,0.82,1.63,342.4
05.03.2009 17:20:00,958.81,5.02,281.55,4.02,93.2,8.74,8.15,0.59,5.3,8.5,1196.85,0.94,1.5,13.46
05.03.2009 17:30:00,958.79,4.99,281.52,4.04,93.5,8.72,8.16,0.57,5.31,8.51,1196.93,1.02,2.63,9.13
05.03.2009 17:40:00,958.79,5.03,281.56,4.08,93.6,8.75,8.19,0.56,5.33,8.54,1196.77,1.43,2.25,359.8
05.03.2009 17:50:00,958.9,5.07,281.59,4.15,93.7,8.77,8.22,0.55,5.35,8.57,1196.69,1.73,3,8.91
05.03.2009 18:00:00,958.95,5.11,281.62,4.16,93.6,8.79,8.23,0.56,5.36,8.58,1196.61,1.37,2.75,2.11
05.03.2009 18:10:00,959.14,5.13,281.63,4.15,93.4,8.81,8.22,0.58,5.35,8.57,1196.77,0.99,2,60.74
05.03.2009 18:20:00,959.26,5.1,281.59,4.1,93.2,8.79,8.19,0.6,5.33,8.54,1197.03,1.64,2.63,353.6
05.03.2009 18:30:00,959.36,5.04,281.52,4.06,93.4,8.75,8.17,0.58,5.32,8.52,1197.45,2.7,3.75,3.38
05.03.2009 18:40:00,959.46,5.06,281.53,4.1,93.5,8.76,8.19,0.57,5.33,8.54,1197.48,2.13,3.25,1.61
05.03.2009 18:50:00,959.59,5.12,281.58,4.18,93.6,8.8,8.24,0.56,5.36,8.59,1197.35,1.08,3.38,356.5
05.03.2009 19:00:00,959.65,5.17,281.63,4.16,93.2,8.83,8.23,0.6,5.35,8.58,1197.22,0.5,0.88,177.7
05.03.2009 19:10:00,959.57,5.12,281.59,4.06,92.8,8.8,8.17,0.63,5.31,8.51,1197.35,0.61,1.63,270.7
05.03.2009 19:20:00,959.65,5.21,281.67,4.22,93.3,8.86,8.27,0.59,5.38,8.61,1197.01,1.05,1.63,354
05.03.2009 19:30:00,959.68,5.36,281.82,4.37,93.3,8.95,8.35,0.6,5.43,8.7,1196.36,1.22,2.5,2.79
05.03.2009 19:40:00,959.75,5.46,281.92,4.41,92.9,9.02,8.38,0.64,5.45,8.73,1196.01,1.67,2.63,349.5
05.03.2009 19:50:00,959.77,5.62,282.07,4.5,92.5,9.11,8.43,0.68,5.48,8.78,1195.34,1.14,1.88,339.4
05.03.2009 20:00:00,959.82,5.77,282.22,4.53,91.7,9.21,8.44,0.76,5.49,8.8,1194.76,0.75,1.88,224.1
05.03.2009 20:10:00,959.78,5.91,282.36,4.52,90.8,9.3,8.44,0.86,5.49,8.8,1194.12,1.67,2.5,327.9
05.03.2009 20:20:00,959.83,6.12,282.57,4.38,88.6,9.44,8.36,1.08,5.44,8.71,1193.31,0.85,2.38,37.26
05.03.2009 20:30:00,959.95,5.81,282.25,4.17,89.2,9.23,8.24,1,5.35,8.58,1194.86,0.67,1.13,358.8
05.03.2009 20:40:00,960.02,5.71,282.14,4.22,90.1,9.17,8.26,0.91,5.37,8.61,1195.34,1.06,2.25,3.54
05.03.2009 20:50:00,960.03,5.92,282.35,4.26,89.1,9.3,8.29,1.01,5.39,8.64,1194.46,1.84,2.5,344.9
05.03.2009 21:00:00,960.05,6.21,282.65,4.22,87,9.5,8.26,1.23,5.37,8.61,1193.22,1.98,2.75,345
05.03.2009 21:10:00,960.14,6.36,282.79,4.2,86,9.59,8.25,1.34,5.36,8.59,1192.72,1.08,2.25,332.9
05.03.2009 21:20:00,960.16,6.26,282.68,4.21,86.7,9.53,8.26,1.27,5.37,8.6,1193.18,0.85,2.25,339.4
05.03.2009 21:30:00,960.26,6.04,282.46,4.2,87.9,9.39,8.25,1.14,5.36,8.59,1194.23,1.28,1.88,358.3
05.03.2009 21:40:00,960.26,6.02,282.44,4.31,88.7,9.37,8.31,1.06,5.4,8.66,1194.27,0.6,1.38,331.4
05.03.2009 21:50:00,960.26,5.97,282.39,4.33,89.2,9.34,8.33,1.01,5.41,8.68,1194.5,0.5,0.88,353.5
05.03.2009 22:00:00,960.29,5.87,282.28,4.3,89.6,9.27,8.31,0.96,5.4,8.65,1194.98,0.77,1.5,350.9
05.03.2009 22:10:00,960.26,5.84,282.25,4.36,90.2,9.25,8.35,0.91,5.42,8.69,1195.05,0.31,0.75,338
05.03.2009 22:20:00,960.25,5.76,282.17,4.39,90.9,9.2,8.37,0.84,5.44,8.71,1195.37,0.27,0.88,50.52
05.03.2009 22:30:00,960.26,5.65,282.06,4.4,91.6,9.13,8.37,0.77,5.44,8.71,1195.84,0.15,0.63,44.15
05.03.2009 22:40:00,960.24,5.72,282.13,4.59,92.4,9.18,8.48,0.7,5.51,8.83,1195.48,0.23,0.75,56.73
05.03.2009 22:50:00,960.23,5.59,282,4.47,92.5,9.09,8.41,0.68,5.47,8.76,1196.07,1.24,2.75,13.35
05.03.2009 23:00:00,960.29,5.37,281.78,4.4,93.4,8.96,8.37,0.59,5.44,8.71,1197.08,1.83,2.88,12.35
05.03.2009 23:10:00,960.35,5.24,281.64,4.41,94.3,8.88,8.37,0.51,5.44,8.72,1197.7,3.3,4.38,9.33
05.03.2009 23:20:00,960.35,5.11,281.51,4.38,95,8.8,8.36,0.44,5.43,8.7,1198.27,3,4.38,358
05.03.2009 23:30:00,960.36,5.03,281.43,4.4,95.7,8.75,8.37,0.38,5.44,8.72,1198.63,3.17,4.5,359
05.03.2009 23:40:00,960.45,5.03,281.42,4.47,96.1,8.75,8.41,0.34,5.46,8.75,1198.72,2.79,3.75,5.58
05.03.2009 23:50:00,960.5,5.05,281.43,4.54,96.5,8.76,8.45,0.31,5.49,8.8,1198.71,3.35,5.25,8.39
06.03.2009 00:00:00,960.5,5.14,281.52,4.69,96.9,8.81,8.54,0.27,5.55,8.89,1198.27,3.88,5,11
06.03.2009 00:10:00,960.51,5.14,281.52,4.72,97.1,8.81,8.56,0.26,5.56,8.91,1198.28,4.42,5.88,13.22
06.03.2009 00:20:00,960.56,5.23,281.61,4.85,97.4,8.87,8.64,0.23,5.61,8.99,1197.91,4.89,6.38,24.35
06.03.2009 00:30:00,960.7,5.24,281.61,4.89,97.6,8.87,8.66,0.21,5.63,9.01,1198.04,4.54,5.88,25.57
06.03.2009 00:40:00,960.77,5.29,281.66,4.96,97.7,8.91,8.71,0.2,5.66,9.06,1197.86,4.56,5.5,24.96
06.03.2009 00:50:00,960.84,5.29,281.65,4.99,97.9,8.91,8.72,0.19,5.67,9.08,1197.95,4.43,5.75,26.41
06.03.2009 01:00:00,960.88,5.28,281.63,4.99,98,8.9,8.72,0.18,5.67,9.08,1198.06,3.51,5.13,24.52
06.03.2009 01:10:00,960.88,5.29,281.65,5.02,98.1,8.91,8.74,0.17,5.68,9.09,1197.99,2.67,3.5,11.02
06.03.2009 01:20:00,960.96,5.3,281.65,5.04,98.2,8.91,8.75,0.16,5.69,9.11,1198.04,2.55,3.63,10.98
06.03.2009 01:30:00,961,5.3,281.65,5.06,98.3,8.91,8.76,0.15,5.69,9.12,1198.08,2.59,3.13,15.06
06.03.2009 01:40:00,961,5.35,281.69,5.11,98.4,8.94,8.8,0.14,5.71,9.16,1197.88,2.34,3.63,11.68
06.03.2009 01:50:00,961,5.37,281.72,5.14,98.4,8.96,8.81,0.14,5.72,9.17,1197.78,1.8,2.75,10.87
06.03.2009 02:00:00,961,5.37,281.72,5.15,98.5,8.96,8.82,0.13,5.73,9.18,1197.77,1.45,2,12.97
06.03.2009 02:10:00,960.97,5.32,281.67,5.11,98.5,8.93,8.79,0.13,5.71,9.15,1197.94,1.3,2.13,16.38
06.03.2009 02:20:00,960.92,5.3,281.65,5.09,98.5,8.91,8.78,0.13,5.7,9.14,1197.97,1.12,2,1.98
06.03.2009 02:30:00,960.97,5.3,281.65,5.1,98.6,8.91,8.79,0.12,5.71,9.15,1198.03,1.2,2.25,359
06.03.2009 02:40:00,961,5.3,281.65,5.1,98.6,8.91,8.79,0.12,5.71,9.15,1198.08,0.92,2.25,2.68
06.03.2009 02:50:00,961,5.27,281.61,5.07,98.6,8.89,8.77,0.12,5.7,9.12,1198.23,0.9,2,347.1
06.03.2009 03:00:00,960.96,5.3,281.65,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1198.02,1.89,3.38,1.67
06.03.2009 03:10:00,960.89,5.3,281.66,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1197.93,1.25,2.75,11.68
06.03.2009 03:20:00,960.8,5.3,281.67,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1197.82,2.51,3.63,14.48
06.03.2009 03:30:00,960.76,5.3,281.67,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1197.77,3.09,4.25,18.52
06.03.2009 03:40:00,960.76,5.27,281.64,5.08,98.7,8.9,8.78,0.12,5.7,9.14,1197.91,2.58,3.5,15.47
06.03.2009 03:50:00,960.85,5.24,281.59,5.05,98.7,8.87,8.76,0.12,5.69,9.11,1198.19,1.85,3.13,10.73
06.03.2009 04:00:00,960.8,5.27,281.63,5.09,98.8,8.89,8.79,0.11,5.71,9.15,1197.97,1.97,3.25,10.34
06.03.2009 04:10:00,960.87,5.3,281.66,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1197.9,1.31,2.25,6.52
06.03.2009 04:20:00,960.88,5.3,281.66,5.11,98.7,8.91,8.8,0.12,5.72,9.16,1197.92,1.24,2.75,358.3
06.03.2009 04:30:00,960.95,5.27,281.62,5.09,98.7,8.9,8.78,0.12,5.7,9.14,1198.13,1.4,2.38,5.2
06.03.2009 04:40:00,961,5.26,281.61,5.07,98.7,8.89,8.77,0.12,5.7,9.13,1198.25,0.76,2.38,282.6
06.03.2009 04:50:00,961.11,5.24,281.57,5.03,98.6,8.87,8.75,0.12,5.68,9.1,1198.52,1.43,3.13,348
06.03.2009 05:00:00,961.12,5.21,281.55,5.01,98.6,8.86,8.73,0.12,5.67,9.09,1198.64,1.87,3.75,355.4
06.03.2009 05:10:00,961.23,5.17,281.49,4.97,98.6,8.83,8.71,0.12,5.65,9.06,1198.97,1.92,2.75,10.87
06.03.2009 05:20:00,961.36,5.17,281.48,4.97,98.6,8.83,8.71,0.12,5.65,9.06,1199.14,1.87,2.63,8.38
06.03.2009 05:30:00,961.4,5.13,281.44,4.93,98.6,8.81,8.69,0.12,5.64,9.03,1199.36,2,3.25,7.96
06.03.2009 05:40:00,961.47,5.1,281.41,4.9,98.6,8.79,8.67,0.12,5.63,9.02,1199.58,2.13,3.63,3.59
06.03.2009 05:50:00,961.55,5.1,281.4,4.9,98.6,8.79,8.67,0.12,5.63,9.01,1199.68,2.68,3.75,4.7
06.03.2009 06:00:00,961.62,5.09,281.38,4.89,98.6,8.78,8.66,0.12,5.62,9.01,1199.82,2.58,3.75,6.26
06.03.2009 06:10:00,961.69,5.04,281.32,4.84,98.6,8.75,8.63,0.12,5.6,8.97,1200.15,2.78,4.13,7.44
06.03.2009 06:20:00,961.82,5,281.27,4.8,98.6,8.73,8.6,0.12,5.58,8.95,1200.5,2.82,4.63,13.35
06.03.2009 06:30:00,961.92,4.89,281.15,4.69,98.6,8.66,8.54,0.12,5.54,8.88,1201.13,3.38,5,15.81
06.03.2009 06:40:00,961.98,4.73,280.98,4.51,98.5,8.56,8.43,0.13,5.47,8.77,1201.95,3.96,5.63,16.94
06.03.2009 06:50:00,962.12,4.53,280.77,4.31,98.5,8.44,8.32,0.13,5.39,8.65,1203.04,4.54,5.88,16.98
06.03.2009 07:00:00,962.3,4.4,280.63,4.2,98.6,8.37,8.25,0.12,5.35,8.58,1203.85,4.06,5.75,16.03
06.03.2009 07:10:00,962.42,4.35,280.57,4.15,98.6,8.34,8.23,0.12,5.33,8.55,1204.21,3.47,5,17.58
06.03.2009 07:20:00,962.52,4.26,280.47,4.05,98.5,8.29,8.17,0.12,5.29,8.48,1204.76,3.66,5.25,15.06
06.03.2009 07:30:00,962.65,4.13,280.33,3.92,98.5,8.21,8.09,0.12,5.24,8.4,1205.53,4.66,6.25,15.46
06.03.2009 07:40:00,962.8,4.03,280.22,3.83,98.6,8.16,8.04,0.11,5.21,8.35,1206.17,3.9,6,20.38
06.03.2009 07:50:00,962.95,4.03,280.2,3.83,98.6,8.15,8.04,0.11,5.21,8.35,1206.37,3.65,5.5,19.21
06.03.2009 08:00:00,963.04,3.92,280.08,3.69,98.4,8.09,7.96,0.13,5.16,8.27,1207,4.12,5.5,15.56
06.03.2009 08:10:00,963.23,3.86,280.01,3.65,98.5,8.06,7.94,0.12,5.14,8.24,1207.51,3.57,5.25,33.48
06.03.2009 08:20:00,963.34,3.83,279.97,3.62,98.5,8.04,7.92,0.12,5.13,8.22,1207.78,3.05,4.88,26.14
06.03.2009 08:30:00,963.45,3.73,279.85,3.5,98.4,7.98,7.86,0.13,5.09,8.15,1208.4,3.67,5.38,18.78
06.03.2009 08:40:00,963.63,3.62,279.73,3.38,98.3,7.92,7.79,0.13,5.04,8.08,1209.13,3.66,4.63,18.28
06.03.2009 08:50:00,963.78,3.52,279.61,3.29,98.4,7.86,7.74,0.13,5.01,8.03,1209.81,3.45,5,15.63
06.03.2009 09:00:00,963.93,3.5,279.58,3.27,98.4,7.85,7.73,0.13,5,8.02,1210.07,3.55,5.38,15.83
06.03.2009 09:10:00,964.04,3.44,279.51,3.21,98.4,7.82,7.69,0.13,4.98,7.98,1210.51,3.78,5.25,14.17
06.03.2009 09:20:00,964.2,3.43,279.49,3.22,98.5,7.82,7.7,0.12,4.98,7.99,1210.72,2.87,4,18.33
06.03.2009 09:30:00,964.32,3.44,279.49,3.23,98.5,7.82,7.71,0.12,4.99,7.99,1210.82,3.67,5.25,16.17
06.03.2009 09:40:00,964.47,3.43,279.47,3.22,98.5,7.82,7.7,0.12,4.98,7.98,1211.06,3.1,4.5,19.98
06.03.2009 09:50:00,964.66,3.43,279.45,3.22,98.5,7.82,7.7,0.12,4.98,7.98,1211.29,2.97,4.13,17.14
06.03.2009 10:00:00,964.82,3.38,279.38,3.15,98.4,7.79,7.66,0.12,4.95,7.94,1211.76,3.05,4.38,18.44
06.03.2009 10:10:00,964.96,3.37,279.36,3.15,98.5,7.78,7.66,0.12,4.95,7.94,1211.98,2.49,3.5,25.61
06.03.2009 10:20:00,965.1,3.37,279.35,3.15,98.5,7.78,7.66,0.12,4.95,7.94,1212.16,2.46,4.25,25.81
06.03.2009 10:30:00,965.19,3.31,279.29,3.1,98.5,7.75,7.63,0.12,4.93,7.91,1212.53,2.5,3.75,19.8
06.03.2009 10:40:00,965.3,3.34,279.31,3.13,98.5,7.77,7.65,0.12,4.95,7.93,1212.51,2.14,3,27.08
06.03.2009 10:50:00,965.37,3.37,279.33,3.15,98.4,7.78,7.66,0.12,4.95,7.93,1212.47,2.21,3.5,20.69
06.03.2009 11:00:00,965.5,3.34,279.29,3.11,98.4,7.76,7.64,0.12,4.94,7.91,1212.8,2.58,3.75,17.6
06.03.2009 11:10:00,965.66,3.3,279.24,3.07,98.4,7.74,7.62,0.12,4.92,7.89,1213.18,2.45,3.38,22.29
06.03.2009 11:20:00,965.78,3.28,279.21,3.07,98.5,7.73,7.62,0.12,4.92,7.89,1213.4,2.76,3.5,17.3
06.03.2009 11:30:00,965.83,3.24,279.16,3.03,98.5,7.71,7.6,0.12,4.91,7.87,1213.66,2.74,3.75,14.22
06.03.2009 11:40:00,965.9,3.23,279.15,3.02,98.5,7.71,7.59,0.12,4.9,7.86,1213.79,2.84,4.13,15.08
06.03.2009 11:50:00,965.99,3.26,279.17,3.05,98.5,7.72,7.61,0.12,4.91,7.87,1213.77,2.23,3.63,10.86
06.03.2009 12:00:00,966.12,3.29,279.19,3.07,98.4,7.74,7.62,0.12,4.92,7.88,1213.79,2.31,3.25,11.85
06.03.2009 12:10:00,966.24,3.28,279.17,3.05,98.4,7.73,7.61,0.12,4.91,7.88,1213.99,1.82,3.25,6.12
06.03.2009 12:20:00,966.28,3.3,279.19,3.07,98.4,7.74,7.62,0.12,4.92,7.89,1213.96,2.18,2.88,12.8
06.03.2009 12:30:00,966.32,3.27,279.15,3.02,98.3,7.73,7.59,0.13,4.9,7.86,1214.17,2.69,4,18.51
